time,aqi_us,pm2_5,temperature_c,humidity,pressure_hpa,wind_speed_ms,city
2026-04-22 11:00:00,53,3.3,24.9,63,849.2,2.35,Kigali
2026-04-22 12:00:00,53,3.4,25.3,56,849.0,2.45,Kigali
2026-04-22 13:00:00,54,2.9,25.4,56,847.6,2.64,Kigali
2026-04-22 14:00:00,54,2.7,25.4,54,847.4,2.69,Kigali
2026-04-22 15:00:00,54,3.1,24.3,61,847.2,1.94,Kigali
2026-04-22 16:00:00,54,6.9,22.2,74,846.8,1.27,Kigali
2026-04-22 17:00:00,54,12.5,21.7,76,847.4,0.35,Kigali
2026-04-22 18:00:00,53,16.0,20.5,78,847.6,1.15,Kigali
2026-04-22 19:00:00,53,19.8,19.9,79,848.3,0.99,Kigali
2026-04-22 20:00:00,52,24.2,18.6,85,848.4,0.82,Kigali
2026-04-22 21:00:00,52,25.3,17.8,89,848.0,1.36,Kigali
2026-04-22 22:00:00,52,22.6,17.1,93,847.4,1.17,Kigali
2026-04-22 23:00:00,52,22.1,16.7,93,846.9,1.22,Kigali
2026-04-23 00:00:00,52,19.7,17.0,94,846.9,1.42,Kigali
2026-04-23 01:00:00,52,18.3,17.0,96,846.9,1.11,Kigali
2026-04-23 02:00:00,51,15.5,16.8,96,846.7,0.89,Kigali
2026-04-23 03:00:00,51,15.4,15.9,97,846.7,0.96,Kigali
2026-04-23 04:00:00,50,16.4,15.6,96,847.2,1.0,Kigali
2026-04-23 05:00:00,50,19.7,17.6,94,848.8,1.27,Kigali
2026-04-23 06:00:00,51,6.6,19.8,83,850.8,1.73,Kigali
2026-04-23 07:00:00,50,4.5,21.0,77,851.7,2.37,Kigali
2026-04-23 08:00:00,50,4.2,22.4,69,851.7,2.73,Kigali
2026-04-23 09:00:00,50,3.7,23.8,57,851.5,4.32,Kigali
2026-04-23 10:00:00,50,3.2,24.4,55,850.5,3.98,Kigali
2026-04-23 11:00:00,50,2.9,25.2,51,849.4,4.09,Kigali
2026-04-23 12:00:00,50,1.7,24.3,55,849.3,3.12,Kigali
2026-04-23 13:00:00,50,1.8,21.7,68,848.1,3.98,Kigali
2026-04-23 14:00:00,50,2.2,22.2,65,847.4,0.25,Kigali
2026-04-23 15:00:00,50,3.0,20.9,76,847.3,3.06,Kigali
2026-04-23 16:00:00,50,6.4,20.0,82,847.4,0.94,Kigali
2026-04-23 17:00:00,50,9.7,19.2,87,847.5,1.55,Kigali
2026-04-23 18:00:00,49,8.9,18.0,96,848.1,3.19,Kigali
2026-04-23 19:00:00,48,11.4,17.6,96,849.0,2.02,Kigali
2026-04-23 20:00:00,47,16.5,17.8,96,849.2,1.41,Kigali
2026-04-23 21:00:00,45,16.0,17.1,97,848.7,1.47,Kigali
2026-04-23 22:00:00,44,12.6,16.5,97,847.8,1.28,Kigali
2026-04-23 23:00:00,42,12.0,16.1,96,847.0,1.32,Kigali
2026-04-24 00:00:00,40,16.5,16.3,99,847.2,2.05,Kigali
2026-04-24 01:00:00,40,15.8,16.0,97,847.0,1.35,Kigali
2026-04-24 02:00:00,39,14.6,15.7,97,846.9,1.36,Kigali
2026-04-24 03:00:00,39,14.1,14.8,97,846.5,1.08,Kigali
2026-04-24 04:00:00,39,15.4,15.1,97,847.2,1.45,Kigali
2026-04-24 05:00:00,39,21.2,16.7,94,848.8,1.43,Kigali
2026-04-24 06:00:00,39,7.1,18.7,85,850.2,1.05,Kigali
2026-04-24 07:00:00,39,5.6,20.4,74,851.0,2.1,Kigali
2026-04-24 08:00:00,39,5.1,21.5,68,851.2,2.42,Kigali
2026-04-24 09:00:00,39,4.4,22.5,62,850.5,2.49,Kigali
2026-04-24 10:00:00,40,3.7,23.4,58,849.6,2.53,Kigali
2026-04-24 11:00:00,40,3.4,23.8,58,848.7,2.2,Kigali
2026-04-24 12:00:00,40,6.8,23.8,59,848.4,2.54,Kigali
2026-04-24 13:00:00,41,6.6,24.1,57,847.6,2.51,Kigali
2026-04-24 14:00:00,41,6.5,24.1,56,847.2,2.5,Kigali
2026-04-24 15:00:00,42,7.1,23.5,60,847.2,2.05,Kigali
2026-04-24 16:00:00,43,9.8,21.7,73,847.0,0.99,Kigali
2026-04-24 17:00:00,44,12.9,20.6,78,847.2,0.94,Kigali
2026-04-24 18:00:00,44,14.8,20.5,75,847.5,0.6,Kigali
2026-04-24 19:00:00,45,14.9,19.6,78,848.2,0.67,Kigali
2026-04-24 20:00:00,46,14.8,19.0,80,848.6,1.0,Kigali
2026-04-24 21:00:00,45,14.6,18.9,82,848.5,0.89,Kigali
2026-04-24 22:00:00,45,12.8,18.7,83,848.5,0.56,Kigali
2026-04-24 23:00:00,45,12.3,18.7,82,847.9,0.32,Kigali
2026-04-25 00:00:00,45,11.3,18.5,86,847.7,1.16,Kigali
2026-04-25 01:00:00,44,12.1,18.3,88,847.6,1.25,Kigali
2026-04-25 02:00:00,44,13.3,18.1,89,847.7,1.18,Kigali
2026-04-25 03:00:00,44,14.6,17.5,91,847.8,1.14,Kigali
2026-04-25 04:00:00,44,16.8,16.6,93,847.8,1.37,Kigali
2026-04-25 05:00:00,44,22.4,17.8,90,849.1,1.46,Kigali
2026-04-25 06:00:00,44,7.6,20.2,79,851.3,0.6,Kigali
2026-04-25 07:00:00,44,6.4,21.1,65,852.4,2.91,Kigali
2026-04-25 08:00:00,44,6.9,22.0,60,852.7,2.32,Kigali
2026-04-25 09:00:00,45,6.7,23.1,57,852.3,2.71,Kigali
2026-04-25 10:00:00,45,6.2,23.4,51,851.2,2.72,Kigali
2026-04-25 11:00:00,45,5.8,23.9,49,850.4,3.05,Kigali
2026-04-25 12:00:00,46,6.2,23.4,54,849.7,3.18,Kigali
2026-04-25 13:00:00,46,6.6,23.1,55,849.0,3.25,Kigali
2026-04-25 14:00:00,46,7.5,23.1,56,848.8,2.47,Kigali
2026-04-25 15:00:00,46,8.6,22.4,62,848.6,2.05,Kigali
2026-04-25 16:00:00,46,11.9,20.5,73,848.4,1.45,Kigali
2026-04-25 17:00:00,47,18.1,20.0,75,848.9,1.32,Kigali
2026-04-25 18:00:00,47,24.7,20.5,76,849.4,0.2,Kigali
2026-04-25 19:00:00,49,29.5,19.9,77,849.8,0.75,Kigali
2026-04-25 20:00:00,51,30.7,19.3,82,850.0,0.54,Kigali
2026-04-25 21:00:00,52,30.7,19.0,85,850.0,0.32,Kigali
2026-04-25 22:00:00,54,29.4,18.4,87,849.6,0.21,Kigali
2026-04-25 23:00:00,55,31.0,18.1,90,849.1,0.93,Kigali
2026-04-26 00:00:00,57,26.7,18.0,90,849.5,0.61,Kigali
2026-04-26 01:00:00,58,27.2,17.1,94,848.7,0.78,Kigali
2026-04-26 02:00:00,60,28.4,16.3,94,848.4,0.57,Kigali
2026-04-26 03:00:00,61,29.2,15.8,95,848.6,0.88,Kigali
2026-04-26 04:00:00,62,30.5,15.8,96,849.2,1.2,Kigali
2026-04-26 05:00:00,63,34.6,17.1,95,850.6,1.48,Kigali
2026-04-26 06:00:00,64,14.7,19.6,85,852.5,0.59,Kigali
2026-04-26 07:00:00,65,8.9,21.5,73,853.8,1.5,Kigali
2026-04-26 08:00:00,65,6.9,21.8,70,853.8,1.74,Kigali
2026-04-26 09:00:00,65,6.1,22.8,68,853.3,1.73,Kigali
2026-04-26 10:00:00,65,5.5,24.1,65,852.2,1.84,Kigali
2026-04-26 11:00:00,65,5.2,24.4,59,850.9,2.28,Kigali
2026-04-26 12:00:00,65,11.7,23.2,62,850.5,1.6,Kigali
2026-04-26 13:00:00,66,11.8,22.4,68,849.5,2.31,Kigali
2026-04-26 14:00:00,66,11.2,21.7,74,849.4,1.47,Kigali
2026-04-26 15:00:00,66,11.1,22.0,71,849.6,0.86,Kigali
2026-04-26 16:00:00,67,16.7,20.3,82,849.4,1.6,Kigali
2026-04-26 17:00:00,67,25.7,19.6,87,849.8,1.63,Kigali
2026-04-26 18:00:00,68,35.2,18.7,91,850.4,0.83,Kigali
2026-04-26 19:00:00,69,39.7,18.6,93,851.3,0.53,Kigali
2026-04-26 20:00:00,70,34.0,17.8,94,851.7,0.99,Kigali
2026-04-26 21:00:00,70,33.8,17.6,94,851.7,2.25,Kigali
2026-04-26 22:00:00,70,25.0,17.3,96,850.6,0.86,Kigali
2026-04-26 23:00:00,70,21.9,16.7,97,849.9,1.27,Kigali
2026-04-27 00:00:00,69,15.5,17.7,97,849.2,0.96,Kigali
2026-04-27 01:00:00,68,15.1,17.2,97,848.8,1.39,Kigali
2026-04-27 02:00:00,67,15.8,16.7,98,849.6,1.11,Kigali
2026-04-27 03:00:00,66,16.6,16.5,100,850.2,0.67,Kigali
2026-04-27 04:00:00,65,18.0,16.4,100,851.0,0.73,Kigali
2026-04-27 05:00:00,64,20.8,17.0,97,852.1,0.46,Kigali
2026-04-27 06:00:00,62,11.4,18.2,91,852.4,0.6,Kigali
2026-04-27 07:00:00,62,7.6,20.3,82,853.7,0.0,Kigali
2026-04-27 08:00:00,62,5.9,21.6,78,854.2,1.48,Kigali
2026-04-27 09:00:00,62,4.2,20.6,82,853.3,1.96,Kigali
2026-04-27 10:00:00,62,3.2,20.3,79,851.7,2.48,Kigali
2026-04-27 11:00:00,61,3.0,20.5,81,850.7,0.94,Kigali
2026-04-27 12:00:00,61,3.1,23.2,66,850.5,0.82,Kigali
2026-04-27 13:00:00,60,3.0,22.9,63,849.2,1.53,Kigali
2026-04-27 14:00:00,60,3.0,22.3,68,849.0,2.33,Kigali
2026-04-27 15:00:00,59,3.6,22.0,71,849.1,1.08,Kigali
2026-04-27 16:00:00,58,8.9,21.0,78,849.6,0.05,Kigali
2026-04-27 17:00:00,58,16.1,19.9,85,849.6,0.69,Kigali
2026-04-27 18:00:00,57,18.5,19.8,85,850.1,1.87,Kigali
2026-04-27 19:00:00,55,20.4,19.6,88,850.9,1.01,Kigali
2026-04-27 20:00:00,54,25.0,17.8,94,850.9,1.27,Kigali
2026-04-27 21:00:00,53,30.6,16.8,96,850.2,0.74,Kigali
2026-04-27 22:00:00,52,28.0,17.0,95,849.7,1.73,Kigali
2026-04-27 23:00:00,53,22.5,16.3,95,848.7,1.17,Kigali
2026-04-28 00:00:00,53,24.3,16.9,94,848.0,0.76,Kigali
2026-04-28 01:00:00,54,21.8,16.7,94,847.8,0.81,Kigali
2026-04-28 02:00:00,54,18.9,16.1,94,848.0,1.41,Kigali
2026-04-28 03:00:00,54,18.8,16.3,96,848.5,1.02,Kigali
2026-04-28 04:00:00,55,20.5,16.3,97,849.3,0.32,Kigali
2026-04-28 05:00:00,55,26.8,16.9,97,850.4,0.69,Kigali
2026-04-28 06:00:00,55,10.7,18.7,90,851.4,0.75,Kigali
2026-04-28 07:00:00,55,5.9,20.5,85,852.4,0.6,Kigali
2026-04-28 08:00:00,55,4.3,21.7,79,853.1,1.68,Kigali
2026-04-28 09:00:00,55,3.9,22.5,73,852.9,1.9,Kigali
2026-04-28 10:00:00,55,3.9,22.0,74,851.6,1.95,Kigali
2026-04-28 11:00:00,55,4.1,22.8,67,850.5,0.58,Kigali
2026-04-28 12:00:00,55,4.1,21.2,81,849.8,0.79,Kigali
2026-04-28 13:00:00,55,3.9,22.2,73,849.5,0.7,Kigali
2026-04-28 14:00:00,55,4.3,21.4,74,849.1,1.5,Kigali
2026-04-28 15:00:00,55,4.8,20.0,85,848.9,1.8,Kigali
2026-04-28 16:00:00,56,8.2,18.6,91,849.3,1.02,Kigali
2026-04-28 17:00:00,56,13.6,18.1,95,849.7,0.87,Kigali
2026-04-28 18:00:00,55,16.1,18.1,95,850.6,1.04,Kigali
2026-04-28 19:00:00,55,20.1,18.1,97,851.3,0.81,Kigali
2026-04-28 20:00:00,55,25.3,18.0,97,851.3,1.23,Kigali
2026-04-28 21:00:00,55,29.4,17.9,97,851.1,1.03,Kigali
2026-04-28 22:00:00,55,26.4,17.7,97,850.6,0.99,Kigali
2026-04-28 23:00:00,55,22.1,17.6,97,849.7,1.08,Kigali
2026-04-29 00:00:00,55,19.7,17.7,97,848.7,1.27,Kigali
2026-04-29 01:00:00,54,21.0,17.4,98,848.1,0.66,Kigali
2026-04-29 02:00:00,54,22.5,17.0,98,848.3,0.46,Kigali
2026-04-29 03:00:00,55,23.6,16.8,98,848.8,0.85,Kigali
2026-04-29 04:00:00,55,26.1,16.5,99,849.2,0.82,Kigali
2026-04-29 05:00:00,56,32.1,17.4,99,850.1,0.72,Kigali
2026-04-29 06:00:00,56,15.0,19.8,85,851.5,0.76,Kigali
2026-04-29 07:00:00,56,8.9,21.7,76,852.8,1.42,Kigali
2026-04-29 08:00:00,57,8.0,23.0,65,853.3,1.8,Kigali
2026-04-29 09:00:00,57,7.7,23.3,61,853.2,2.05,Kigali
2026-04-29 10:00:00,57,7.2,23.8,60,852.3,1.8,Kigali
2026-04-29 11:00:00,58,7.5,24.2,63,851.0,1.4,Kigali
2026-04-29 12:00:00,58,14.2,25.0,59,850.5,2.16,Kigali
2026-04-29 13:00:00,59,12.0,24.3,60,849.4,2.41,Kigali
2026-04-29 14:00:00,60,11.0,22.8,70,849.2,1.95,Kigali
2026-04-29 15:00:00,60,10.6,20.6,78,849.8,1.73,Kigali
2026-04-29 16:00:00,61,15.5,19.6,84,849.4,0.27,Kigali
2026-04-29 17:00:00,61,25.7,18.5,93,849.1,0.2,Kigali
2026-04-29 18:00:00,62,30.3,18.7,94,849.4,0.36,Kigali
2026-04-29 19:00:00,64,29.3,17.8,96,850.2,0.63,Kigali
2026-04-29 20:00:00,64,29.2,17.7,97,850.6,0.21,Kigali
2026-04-29 21:00:00,65,30.3,17.3,97,850.5,0.6,Kigali
2026-04-29 22:00:00,65,28.7,17.1,98,849.7,0.66,Kigali
2026-04-29 23:00:00,65,28.6,16.9,98,849.7,1.31,Kigali
2026-04-30 00:00:00,66,30.7,16.8,99,849.5,0.65,Kigali
2026-04-30 01:00:00,67,29.8,17.0,98,849.0,0.43,Kigali
2026-04-30 02:00:00,67,28.6,16.9,99,849.2,1.18,Kigali
2026-04-30 03:00:00,68,27.1,16.7,99,849.6,0.74,Kigali
2026-04-30 04:00:00,68,26.4,16.7,99,849.9,0.5,Kigali
2026-04-30 05:00:00,68,24.2,17.5,95,851.1,0.67,Kigali
2026-04-30 06:00:00,68,15.7,19.0,87,852.1,1.5,Kigali
2026-04-30 07:00:00,68,8.2,20.5,78,853.1,1.73,Kigali
2026-04-30 08:00:00,68,7.1,21.8,70,853.7,2.11,Kigali
2026-04-30 09:00:00,68,6.4,22.5,70,853.2,2.41,Kigali
2026-04-30 10:00:00,67,6.5,23.7,68,852.3,2.36,Kigali
2026-04-30 11:00:00,67,6.5,24.2,67,851.5,2.02,Kigali
2026-04-30 12:00:00,67,3.8,24.7,63,850.9,1.32,Kigali
2026-04-30 13:00:00,66,3.5,24.3,62,849.6,2.31,Kigali
2026-04-30 14:00:00,66,3.4,23.4,63,849.2,0.76,Kigali
2026-04-30 15:00:00,65,4.1,23.3,63,849.4,0.45,Kigali
2026-04-30 16:00:00,64,7.7,21.2,80,849.6,0.41,Kigali
2026-04-30 17:00:00,64,14.8,19.8,86,850.5,1.04,Kigali
2026-04-30 18:00:00,63,18.3,18.4,92,851.0,2.01,Kigali
2026-04-30 19:00:00,62,19.2,17.9,94,851.7,0.55,Kigali
2026-04-30 20:00:00,61,15.8,17.6,95,852.0,1.12,Kigali
2026-04-30 21:00:00,60,13.1,17.3,96,852.0,1.03,Kigali
2026-04-30 22:00:00,58,11.6,17.3,95,851.4,1.15,Kigali
2026-04-30 23:00:00,56,10.2,16.8,98,850.4,0.9,Kigali
2026-05-01 00:00:00,55,10.5,17.0,100,849.8,0.98,Kigali
2026-05-01 01:00:00,53,10.7,16.4,100,849.3,0.6,Kigali
2026-05-01 02:00:00,51,8.2,16.7,99,849.5,0.63,Kigali
2026-05-01 03:00:00,49,5.8,16.2,99,849.5,0.55,Kigali
2026-05-01 04:00:00,45,5.1,16.1,100,850.1,0.38,Kigali
2026-05-01 05:00:00,42,6.3,16.8,97,851.1,0.32,Kigali
2026-05-01 06:00:00,39,5.7,18.3,94,852.4,0.38,Kigali
2026-05-01 07:00:00,37,4.8,19.3,89,853.4,0.92,Kigali
2026-05-01 08:00:00,36,4.1,20.5,83,853.9,0.98,Kigali
2026-05-01 09:00:00,36,4.3,21.7,75,853.2,1.32,Kigali
2026-05-01 10:00:00,35,4.6,22.1,71,851.9,1.65,Kigali
2026-05-01 11:00:00,35,4.6,22.4,71,851.2,1.25,Kigali
2026-05-01 12:00:00,35,11.2,22.8,71,851.2,2.4,Kigali
2026-05-01 13:00:00,36,12.0,19.7,84,850.3,1.77,Kigali
2026-05-01 14:00:00,38,13.7,19.9,83,850.0,0.83,Kigali
2026-05-01 15:00:00,39,14.0,18.7,89,850.2,1.21,Kigali
2026-05-01 16:00:00,41,15.8,17.4,94,850.3,1.34,Kigali
2026-05-01 17:00:00,42,18.1,17.2,96,850.7,0.21,Kigali
2026-05-01 18:00:00,43,20.0,17.4,98,851.1,0.46,Kigali
2026-05-01 19:00:00,43,21.6,17.4,98,851.4,0.57,Kigali
2026-05-01 20:00:00,44,19.8,17.6,97,851.7,0.81,Kigali
2026-05-01 21:00:00,44,17.8,17.5,97,851.5,0.65,Kigali
2026-05-01 22:00:00,45,14.0,16.8,97,850.6,0.51,Kigali
2026-05-01 23:00:00,46,11.9,16.5,98,850.0,0.74,Kigali
2026-05-02 00:00:00,46,13.7,16.6,97,849.9,0.83,Kigali
2026-05-02 01:00:00,46,13.4,16.4,98,849.8,0.65,Kigali
2026-05-02 02:00:00,47,11.6,16.0,98,849.8,0.85,Kigali
2026-05-02 03:00:00,48,9.4,16.3,98,850.1,0.95,Kigali
2026-05-02 04:00:00,48,10.0,16.3,97,850.4,0.74,Kigali
2026-05-02 05:00:00,49,9.2,17.3,95,851.4,0.76,Kigali
2026-05-02 06:00:00,50,6.8,19.2,85,853.2,0.87,Kigali
2026-05-02 07:00:00,50,5.8,20.8,78,854.4,1.58,Kigali
2026-05-02 08:00:00,50,5.4,21.9,72,854.7,2.29,Kigali
2026-05-02 09:00:00,50,4.6,22.9,69,854.4,2.58,Kigali
2026-05-02 10:00:00,50,4.0,23.3,65,853.0,2.84,Kigali
2026-05-02 11:00:00,50,3.7,20.9,78,851.7,3.24,Kigali
2026-05-02 12:00:00,50,8.8,21.0,78,850.9,0.78,Kigali
2026-05-02 13:00:00,49,8.3,22.4,71,850.6,1.68,Kigali
2026-05-02 14:00:00,49,7.7,22.0,71,850.3,2.04,Kigali
2026-05-02 15:00:00,48,7.6,19.2,86,849.9,1.56,Kigali
2026-05-02 16:00:00,47,13.0,18.7,89,850.4,1.17,Kigali
2026-05-02 17:00:00,46,24.5,18.3,92,850.5,1.27,Kigali
2026-05-02 18:00:00,47,33.8,18.0,94,850.5,0.86,Kigali
2026-05-02 19:00:00,50,34.5,17.7,95,851.3,0.85,Kigali
2026-05-02 20:00:00,51,35.3,17.3,96,851.9,1.1,Kigali
2026-05-02 21:00:00,52,34.7,17.5,93,852.0,1.45,Kigali
2026-05-02 22:00:00,54,30.6,16.9,94,851.5,1.46,Kigali
2026-05-02 23:00:00,55,28.8,16.8,95,851.0,1.61,Kigali
2026-05-03 00:00:00,57,21.6,17.0,96,851.1,1.56,Kigali
2026-05-03 01:00:00,58,20.2,16.1,97,850.4,0.83,Kigali
2026-05-03 02:00:00,58,17.6,15.7,98,850.6,1.1,Kigali
2026-05-03 03:00:00,59,14.1,15.4,98,850.5,1.01,Kigali
2026-05-03 04:00:00,59,15.1,15.4,97,851.1,0.88,Kigali
2026-05-03 05:00:00,60,20.5,16.9,95,852.4,1.15,Kigali
2026-05-03 06:00:00,61,11.3,18.4,86,854.0,1.98,Kigali
2026-05-03 07:00:00,61,11.6,19.8,86,855.0,0.9,Kigali
2026-05-03 08:00:00,61,10.4,20.8,81,855.1,0.82,Kigali
2026-05-03 09:00:00,62,9.6,22.1,76,854.7,1.25,Kigali
2026-05-03 10:00:00,62,8.8,22.8,73,853.8,1.73,Kigali
2026-05-03 11:00:00,63,9.0,23.6,70,852.9,2.14,Kigali
2026-05-03 12:00:00,63,17.5,24.2,65,852.1,1.72,Kigali
2026-05-03 13:00:00,64,17.7,22.2,74,851.0,2.18,Kigali
2026-05-03 14:00:00,65,17.5,20.9,80,850.7,1.05,Kigali
2026-05-03 15:00:00,66,17.6,20.6,82,851.3,1.03,Kigali
2026-05-03 16:00:00,67,21.4,19.8,87,851.2,0.97,Kigali
2026-05-03 17:00:00,67,27.8,18.2,96,851.0,0.57,Kigali
2026-05-03 18:00:00,68,36.8,18.1,95,851.4,1.77,Kigali
2026-05-03 19:00:00,68,42.4,17.6,97,851.5,1.38,Kigali
2026-05-03 20:00:00,69,45.2,17.1,97,851.9,1.74,Kigali
2026-05-03 21:00:00,69,45.8,16.8,97,851.8,2.63,Kigali
2026-05-03 22:00:00,70,38.4,16.8,96,851.2,1.46,Kigali
2026-05-03 23:00:00,71,31.3,15.9,98,850.0,1.24,Kigali
2026-05-04 00:00:00,71,15.7,15.7,100,849.7,1.03,Kigali
2026-05-04 01:00:00,71,15.3,15.5,100,849.3,1.1,Kigali
2026-05-04 02:00:00,70,15.4,15.3,100,849.1,1.63,Kigali
2026-05-04 03:00:00,70,15.9,15.3,99,849.4,1.66,Kigali
2026-05-04 04:00:00,70,16.9,15.3,100,849.8,1.72,Kigali
2026-05-04 05:00:00,71,21.6,16.1,98,850.7,1.5,Kigali
2026-05-04 06:00:00,71,10.6,18.8,95,852.4,0.63,Kigali
2026-05-04 07:00:00,71,5.6,21.4,77,853.9,0.76,Kigali
2026-05-04 08:00:00,70,5.4,22.1,71,854.2,1.93,Kigali
2026-05-04 09:00:00,70,5.6,22.6,68,853.7,2.76,Kigali
2026-05-04 10:00:00,69,5.4,23.3,66,852.7,2.89,Kigali
2026-05-04 11:00:00,69,5.2,23.4,72,851.8,2.39,Kigali
2026-05-04 12:00:00,69,11.0,23.5,70,851.6,2.05,Kigali
2026-05-04 13:00:00,68,10.8,23.7,68,850.9,1.68,Kigali
2026-05-04 14:00:00,67,9.1,23.2,69,849.8,1.35,Kigali
2026-05-04 15:00:00,67,9.0,21.7,75,849.6,1.52,Kigali
2026-05-04 16:00:00,66,13.9,18.6,92,849.4,2.11,Kigali
2026-05-04 17:00:00,65,22.5,18.2,95,849.7,2.4,Kigali
2026-05-04 18:00:00,65,28.9,17.3,94,850.3,2.97,Kigali
2026-05-04 19:00:00,64,27.1,17.5,94,850.5,1.4,Kigali
2026-05-04 20:00:00,63,25.6,17.3,95,850.9,1.75,Kigali
2026-05-04 21:00:00,61,27.2,16.8,96,850.4,1.04,Kigali
2026-05-04 22:00:00,59,27.0,16.2,97,850.1,0.9,Kigali
2026-05-04 23:00:00,58,26.0,15.9,98,849.2,1.17,Kigali
2026-05-05 00:00:00,58,33.4,16.0,98,849.4,2.61,Kigali
2026-05-05 01:00:00,59,25.5,16.4,96,849.0,2.17,Kigali
2026-05-05 02:00:00,60,24.2,15.9,96,848.3,1.5,Kigali
2026-05-05 03:00:00,61,19.8,15.5,96,848.4,1.34,Kigali
2026-05-05 04:00:00,61,16.1,15.4,96,848.8,1.5,Kigali
2026-05-05 05:00:00,61,18.2,16.8,94,849.8,1.66,Kigali
2026-05-05 06:00:00,61,11.1,19.6,87,851.8,0.86,Kigali
2026-05-05 07:00:00,61,7.3,21.5,76,852.9,1.27,Kigali
2026-05-05 08:00:00,61,6.7,22.8,71,853.5,1.23,Kigali
2026-05-05 09:00:00,61,6.1,23.8,67,853.0,1.91,Kigali
2026-05-05 10:00:00,61,5.4,24.4,65,852.1,2.15,Kigali
2026-05-05 11:00:00,61,5.2,24.4,65,851.2,1.95,Kigali
2026-05-05 12:00:00,61,5.9,24.3,63,850.2,2.08,Kigali
2026-05-05 13:00:00,61,6.0,23.7,63,849.4,2.02,Kigali
2026-05-05 14:00:00,61,5.7,23.8,62,849.2,1.5,Kigali
2026-05-05 15:00:00,60,6.1,23.1,65,849.2,1.21,Kigali
2026-05-05 16:00:00,60,11.6,21.9,78,849.3,0.93,Kigali
2026-05-05 17:00:00,60,21.0,20.1,87,849.1,1.03,Kigali
2026-05-05 18:00:00,60,23.3,20.1,84,849.3,0.32,Kigali
2026-05-05 19:00:00,59,19.8,18.6,88,850.2,3.25,Kigali
2026-05-05 20:00:00,59,19.9,17.6,94,850.0,0.46,Kigali
2026-05-05 21:00:00,58,21.4,17.6,96,850.1,1.07,Kigali
2026-05-05 22:00:00,58,20.5,17.0,97,849.5,0.91,Kigali
2026-05-05 23:00:00,57,21.0,16.5,99,848.5,0.96,Kigali
2026-05-06 00:00:00,56,26.0,16.2,98,849.4,1.52,Kigali
2026-05-06 01:00:00,56,24.9,16.5,96,848.8,2.38,Kigali
2026-05-06 02:00:00,56,22.5,16.1,97,848.6,1.26,Kigali
2026-05-06 03:00:00,56,19.2,15.8,97,848.3,1.06,Kigali
2026-05-06 04:00:00,56,16.1,15.2,96,848.5,1.22,Kigali
2026-05-06 05:00:00,56,17.2,16.8,93,849.8,1.61,Kigali
2026-05-06 06:00:00,55,13.6,19.3,88,851.3,0.76,Kigali
2026-05-06 07:00:00,56,8.0,21.5,74,852.5,1.45,Kigali
2026-05-06 08:00:00,56,7.6,22.5,69,852.7,2.16,Kigali
2026-05-06 09:00:00,56,6.6,23.4,66,852.4,2.23,Kigali
2026-05-06 10:00:00,56,6.2,24.0,65,851.4,2.19,Kigali
2026-05-06 11:00:00,56,5.9,24.6,65,850.5,2.1,Kigali
2026-05-06 12:00:00,56,7.1,24.7,64,849.8,1.7,Kigali
2026-05-06 13:00:00,56,7.2,24.7,63,848.8,2.12,Kigali
2026-05-06 14:00:00,56,7.7,24.5,62,848.6,1.23,Kigali
2026-05-06 15:00:00,56,8.0,23.7,63,848.5,0.74,Kigali
2026-05-06 16:00:00,57,15.3,21.5,80,848.5,2.06,Kigali
2026-05-06 17:00:00,57,26.5,19.7,88,848.5,1.13,Kigali
2026-05-06 18:00:00,57,34.2,18.5,95,848.6,2.24,Kigali
2026-05-06 19:00:00,58,36.8,18.2,96,849.6,1.15,Kigali
2026-05-06 20:00:00,60,41.7,17.9,99,850.2,1.57,Kigali
2026-05-06 21:00:00,62,38.1,17.4,99,849.9,0.92,Kigali
2026-05-06 22:00:00,63,32.9,17.2,99,849.2,0.89,Kigali
2026-05-06 23:00:00,64,30.9,17.0,99,848.3,1.07,Kigali
2026-05-07 00:00:00,65,29.0,18.0,98,848.1,0.76,Kigali
2026-05-07 01:00:00,66,29.6,17.8,98,847.8,1.05,Kigali
2026-05-07 02:00:00,66,27.4,17.2,97,847.5,0.6,Kigali
2026-05-07 03:00:00,66,27.9,16.4,99,847.7,1.1,Kigali
2026-05-07 04:00:00,67,30.0,16.0,97,849.0,1.13,Kigali
2026-05-07 05:00:00,68,33.3,17.3,94,849.9,0.9,Kigali
2026-05-07 06:00:00,70,14.7,19.0,90,851.1,1.27,Kigali
2026-05-07 07:00:00,70,9.9,21.2,78,852.6,1.65,Kigali
2026-05-07 08:00:00,70,7.7,22.7,73,853.0,2.04,Kigali
2026-05-07 09:00:00,70,6.1,23.3,71,852.5,1.86,Kigali
2026-05-07 10:00:00,70,5.0,24.1,69,851.3,1.38,Kigali
2026-05-07 11:00:00,70,5.0,24.4,66,850.0,1.92,Kigali
2026-05-07 12:00:00,70,9.3,24.6,66,849.2,1.81,Kigali
2026-05-07 13:00:00,70,9.3,24.4,65,848.6,1.86,Kigali
2026-05-07 14:00:00,70,9.7,23.4,68,848.5,1.56,Kigali
2026-05-07 15:00:00,70,10.4,19.4,85,848.9,1.19,Kigali
2026-05-07 16:00:00,71,12.6,19.1,87,848.9,0.65,Kigali
2026-05-07 17:00:00,70,19.8,18.4,95,849.0,1.27,Kigali
